model,time_day,dataset,batching_type,batching_round_to_64,batch_size,computing_type,iteration,experiment_completed,submission_path,path,recompilation_counter,step_100000_train_rmse,step_100000_val_rmse,step_100000_test_rmse,step_100000_batching_time_mean,step_100000_update_time_mean,step_100000_batching_time_median,step_100000_update_time_median
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,gpu_a100,0,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_0/profiling_job.sh,1,0.36574211,0.35897661,0.37600975,0.000650322132111,0.002465315289497,0.000641584396362,0.00240969657898
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,gpu_a100,1,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_1/profiling_job.sh,1,0.31856265,0.31623597,0.2320569,0.000642890684605,0.002469588270187,0.000635147094727,0.002414226531982
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,gpu_a100,2,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_2/profiling_job.sh,1,0.34268778,0.33397723,0.34273002,0.000654233765602,0.002508963310719,0.000645875930786,0.00245475769043
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,gpu_a100,3,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_3/profiling_job.sh,1,0.2736296,0.34932227,0.37167092,0.000641433088779,0.002447817659378,0.00063419342041,0.002395153045654
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,gpu_a100,4,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_4/profiling_job.sh,1,0.2427405,0.2413138,0.33249075,0.000650777978897,0.002456619048119,0.000643014907837,0.002406358718872
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,gpu_a100,5,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_5/profiling_job.sh,1,0.35047914,0.34103854,0.3556083,0.000643827579021,0.002452726402283,0.000636100769043,0.002403974533081
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,gpu_a100,6,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_6/profiling_job.sh,1,0.2395517,0.32079441,0.32657079,0.000651773393154,0.002461202671528,0.000644683837891,0.002403974533081
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,gpu_a100,7,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_7/profiling_job.sh,1,0.33901183,0.32868862,0.34314548,0.000636198663712,0.002443483176231,0.000628471374512,0.002382516860962
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,gpu_a100,8,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_8/profiling_job.sh,1,0.32468142,0.31924024,0.32563894,0.000639644830227,0.002435022134781,0.000631093978882,0.002386331558228
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,gpu_a100,9,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/gpu_a100/iteration_9/profiling_job.sh,1,0.36268561,0.35160153,0.36499918,0.000655874295235,0.002458104767799,0.000648021697998,0.00240969657898
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,cpu,0,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_0/profiling_job.sh,1,0.34985186,0.34271529,0.36062278,0.000931878633499,0.032674943828583,0.000930309295654,0.032606363296509
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,cpu,1,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_1/profiling_job.sh,1,0.34985186,0.34271529,0.36062278,0.000951992559433,0.032591537761688,0.00095272064209,0.032519102096558
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,cpu,2,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_2/profiling_job.sh,1,0.34985186,0.34271529,0.36062278,0.000925105195045,0.032368380434513,0.000923156738281,0.032301187515259
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,cpu,3,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_3/profiling_job.sh,1,0.34985186,0.34271529,0.36062278,0.000938560569286,0.032475776782036,0.000938892364502,0.03239369392395
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,cpu,4,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_4/profiling_job.sh,1,0.34985186,0.34271529,0.36062278,0.00091344398737,0.032424407088757,0.000909090042114,0.032360315322876
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,cpu,5,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_5/profiling_job.sh,1,0.34985186,0.34271529,0.36062278,0.000938309640884,0.032650590023995,0.000936985015869,0.03257966041565
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,cpu,6,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_6/profiling_job.sh,1,0.34985186,0.34271529,0.36062278,0.000930289876461,0.032561707894802,0.000930070877075,0.032483100891113
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,cpu,7,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_7/profiling_job.sh,1,0.34985186,0.34271529,0.36062278,0.000931842873096,0.032645036253929,0.000930547714233,0.032568454742432
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,cpu,8,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_8/profiling_job.sh,1,0.34985186,0.34271529,0.36062278,0.000921537861824,0.032667729365826,0.000919818878174,0.032591104507446
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,16,cpu,9,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_9/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/16/cpu/iteration_9/profiling_job.sh,1,0.34985186,0.34271529,0.36062278,0.000941894137859,0.032597258961201,0.00094199180603,0.032516479492188
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,gpu_a100,0,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_0/profiling_job.sh,1,0.65236552,0.6554308,0.6521138,0.001031096026897,0.003108289673328,0.001013994216919,0.003048658370972
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,gpu_a100,1,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_1/profiling_job.sh,1,0.62182124,0.62499542,0.62239637,0.001028065881729,0.003137724747658,0.00101113319397,0.003065347671509
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,gpu_a100,2,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_2/profiling_job.sh,1,0.64467353,0.64739305,0.64509075,0.001018659918308,0.003094676158428,0.001001596450806,0.003032922744751
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,gpu_a100,3,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_3/profiling_job.sh,1,0.62786704,0.62949117,0.62876542,0.001027952446938,0.003120144863129,0.001010894775391,0.003058433532715
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,gpu_a100,4,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_4/profiling_job.sh,1,0.62512006,0.62587344,0.62623935,0.001035445098877,0.003134393672943,0.001018285751343,0.003073692321777
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,gpu_a100,5,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_5/profiling_job.sh,1,0.61999533,0.62179028,0.62091429,0.00102511977911,0.003106785736084,0.001007080078125,0.003043651580811
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,gpu_a100,6,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_6/profiling_job.sh,1,0.61609832,0.61748487,0.61789536,0.001034846138954,0.003154976959229,0.001019716262817,0.003095388412476
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,gpu_a100,7,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_7/profiling_job.sh,1,0.62058661,0.6227884,0.62223295,0.001042145164013,0.003148191437721,0.001025199890137,0.003088235855103
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,gpu_a100,8,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_8/profiling_job.sh,1,0.61669273,0.61890493,0.61769769,0.001035990786552,0.00313415459156,0.001018404960632,0.003072738647461
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,gpu_a100,9,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/gpu_a100/iteration_9/profiling_job.sh,1,0.63057104,0.62564093,0.5530809,0.001040658457279,0.003131172881126,0.001023292541504,0.003070831298828
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,cpu,0,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_0/profiling_job.sh,1,0.53929,0.6101789,0.60910161,0.001472459845543,0.047789581441879,0.001461029052734,0.047703742980957
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,cpu,1,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_1/profiling_job.sh,1,0.53929,0.6101789,0.60910161,0.001468649017811,0.047793979859352,0.001460313796997,0.047710180282593
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,cpu,2,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_2/profiling_job.sh,1,0.53929,0.6101789,0.60910161,0.001465230562687,0.047749077818394,0.001459836959839,0.047672986984253
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,cpu,3,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_3/profiling_job.sh,1,0.53929,0.6101789,0.60910161,0.001527471973896,0.047919939754009,0.001524925231934,0.047826528549194
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,cpu,4,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_4/profiling_job.sh,1,0.53929,0.6101789,0.60910161,0.001315147686005,0.047681350870133,0.001244783401489,0.047613859176636
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,cpu,5,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_5/profiling_job.sh,1,0.53929,0.6101789,0.60910161,0.001474251463413,0.047891845729351,0.001466512680054,0.047801971435547
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,cpu,6,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_6/profiling_job.sh,1,0.53929,0.6101789,0.60910161,0.001489004654884,0.047897481176853,0.001483201980591,0.047806978225708
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,cpu,7,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_7/profiling_job.sh,1,0.53929,0.6101789,0.60910161,0.001474295320511,0.047891843006611,0.001460313796997,0.047804832458496
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,cpu,8,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_8/profiling_job.sh,1,0.53929,0.6101789,0.60910161,0.00145455634594,0.047818439865112,0.001444101333618,0.047730922698975
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,32,cpu,9,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_9/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/32/cpu/iteration_9/profiling_job.sh,1,0.53929,0.6101789,0.60910161,0.001453556714058,0.047764424698353,0.001439809799194,0.047681570053101
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,64,gpu_a100,0,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_0/profiling_job.sh,1,0.30429977,0.29853502,0.31632845,0.001877567439079,0.00436522226572,0.00184154510498,0.004283905029297
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,64,gpu_a100,1,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_1/profiling_job.sh,1,0.31349745,0.310855,0.30795286,0.001862743358612,0.004368799357414,0.001820087432861,0.004281044006348
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,64,gpu_a100,2,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_2/profiling_job.sh,1,0.34169062,0.34585042,0.32681316,0.001855938208103,0.004342765843868,0.001822948455811,0.004263162612915
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,64,gpu_a100,3,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_3/profiling_job.sh,1,0.31237525,0.31112602,0.31184655,0.001864108030796,0.004354096195698,0.001830339431763,0.004275560379028
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,64,gpu_a100,4,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_4/profiling_job.sh,1,0.2240987,0.29441216,0.30619343,0.001869032998085,0.004371926233768,0.001831293106079,0.004281997680664
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,64,gpu_a100,5,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_5/profiling_job.sh,1,0.31868386,0.31428446,0.2477949,0.001845452172756,0.004370416247845,0.001809358596802,0.004284858703613
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,64,gpu_a100,6,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_6/profiling_job.sh,1,0.30341097,0.30140316,0.30352999,0.00183392480135,0.004311889858246,0.001800775527954,0.004234075546265
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,64,gpu_a100,7,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_7/profiling_job.sh,1,0.32007681,0.31880114,0.3189664,0.001858029258251,0.004359311044216,0.001822471618652,0.00427508354187
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,64,gpu_a100,8,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_8/profiling_job.sh,1,0.34390784,0.34163883,0.34854569,0.001840359187126,0.004334009740353,0.00180721282959,0.0042564868927
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,64,gpu_a100,9,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/gpu_a100/iteration_9/profiling_job.sh,1,0.31512463,0.31249652,0.32095454,0.001859049835205,0.004344212405682,0.001823902130127,0.004262447357178
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,64,cpu,0,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/cpu/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/cpu/iteration_0/profiling_job.sh,1,0.41561807,0.33880188,0.31155994,0.002468843407631,0.078274822733402,0.002421140670776,0.078164577484131
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,64,cpu,1,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/cpu/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/cpu/iteration_1/profiling_job.sh,1,0.41561807,0.33880188,0.31155994,0.00255462297678,0.078376444067955,0.002521276473999,0.078272819519043
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,64,cpu,2,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/cpu/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/cpu/iteration_2/profiling_job.sh,1,0.41561807,0.33880188,0.31155994,0.002397908039093,0.078398184313774,0.002335548400879,0.078291177749634
MPEU,15_07_18__30_12_2024,qm9,dynamic,True,64,cpu,3,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/cpu/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/MPEU/qm9/dynamic/round_True/64/cpu/iteration_3/profiling_job.sh,1,0.41561807,0.33880188,0.31155994,0.002491799104214,0.078199200603962,0.002460241317749,0.078091382980347
