model,time_day,dataset,batching_type,batching_round_to_64,batch_size,computing_type,iteration,experiment_completed,submission_path,path,recompilation_counter,step_100000_train_rmse,step_100000_val_rmse,step_100000_test_rmse,step_100000_batching_time_mean,step_100000_update_time_mean,step_100000_batching_time_median,step_100000_update_time_median
schnet,11_26_38__23_12_2024,qm9,dynamic,True,128,cpu,0,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_0/profiling_job.sh,1,0.3329131,0.32706198,0.3312763,0.0043648477602005005,0.06940549652338028,0.004222869873046875,0.0692136287689209
schnet,11_26_38__23_12_2024,qm9,dynamic,True,128,cpu,1,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_1/profiling_job.sh,1,0.3329131,0.32706198,0.3312763,0.004048073756694794,0.06903672411203385,0.0038192272186279297,0.06884527206420898
schnet,11_26_38__23_12_2024,qm9,dynamic,True,128,cpu,2,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_2/profiling_job.sh,1,0.3329131,0.32706198,0.3312763,0.004400581014156342,0.06958754728317261,0.004253387451171875,0.06940650939941406
schnet,11_26_38__23_12_2024,qm9,dynamic,True,128,cpu,3,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_3/profiling_job.sh,1,0.3329131,0.32706198,0.3312763,0.004133550469875335,0.06913041585683823,0.003986835479736328,0.06894302368164062
schnet,11_26_38__23_12_2024,qm9,dynamic,True,128,cpu,4,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_4/profiling_job.sh,1,0.3329131,0.32706198,0.3312763,0.004453408172130585,0.06945578203678131,0.004312753677368164,0.06925201416015625
schnet,11_26_38__23_12_2024,qm9,dynamic,True,128,cpu,5,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_5/profiling_job.sh,1,0.3329131,0.32706198,0.3312763,0.004446636550426483,0.06941382495164872,0.0043087005615234375,0.0692138671875
schnet,11_26_38__23_12_2024,qm9,dynamic,True,128,cpu,6,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_6/profiling_job.sh,1,0.3329131,0.32706198,0.3312763,0.0042109318971633915,0.06915340246438981,0.004068613052368164,0.06897568702697754
schnet,11_26_38__23_12_2024,qm9,dynamic,True,128,cpu,7,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_7/profiling_job.sh,1,0.3329131,0.32706198,0.3312763,0.004399487018585205,0.06948023554086685,0.0042612552642822266,0.06930017471313477
schnet,11_26_38__23_12_2024,qm9,dynamic,True,128,cpu,8,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_8/profiling_job.sh,1,0.3329131,0.32706198,0.3312763,0.004391802742481232,0.06937611011743545,0.0042400360107421875,0.06919121742248535
schnet,11_26_38__23_12_2024,qm9,dynamic,True,128,cpu,9,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_9/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/qm9/dynamic/round_True/128/cpu/iteration_9/profiling_job.sh,1,0.3329131,0.32706198,0.3312763,0.004315539572238922,0.06926250476121902,0.0041654109954833984,0.06907188892364502
schnet,11_26_38__23_12_2024,aflow,dynamic,True,16,gpu_a100,0,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_0/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_38__23_12_2024,aflow,dynamic,True,16,gpu_a100,1,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_1/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_38__23_12_2024,aflow,dynamic,True,16,gpu_a100,2,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_2/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_38__23_12_2024,aflow,dynamic,True,16,gpu_a100,3,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_3/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_38__23_12_2024,aflow,dynamic,True,16,gpu_a100,4,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_4/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_38__23_12_2024,aflow,dynamic,True,16,gpu_a100,5,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_5/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_38__23_12_2024,aflow,dynamic,True,16,gpu_a100,6,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_6/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_38__23_12_2024,aflow,dynamic,True,16,gpu_a100,7,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_7/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_39__23_12_2024,aflow,dynamic,True,16,gpu_a100,8,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_8/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_39__23_12_2024,aflow,dynamic,True,16,gpu_a100,9,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/gpu_a100/iteration_9/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_39__23_12_2024,aflow,dynamic,True,16,cpu,0,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_0/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_39__23_12_2024,aflow,dynamic,True,16,cpu,1,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_1/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_39__23_12_2024,aflow,dynamic,True,16,cpu,2,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_2/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_39__23_12_2024,aflow,dynamic,True,16,cpu,3,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_3/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_39__23_12_2024,aflow,dynamic,True,16,cpu,4,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_4/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_39__23_12_2024,aflow,dynamic,True,16,cpu,5,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_5/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_39__23_12_2024,aflow,dynamic,True,16,cpu,6,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_6/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_39__23_12_2024,aflow,dynamic,True,16,cpu,7,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_7/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_39__23_12_2024,aflow,dynamic,True,16,cpu,8,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_8/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_39__23_12_2024,aflow,dynamic,True,16,cpu,9,False,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_9/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/16/cpu/iteration_9/profiling_job.sh,1,nan,nan,nan,nan,nan,nan,nan
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,gpu_a100,0,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_0/profiling_job.sh,1,0.32512914,0.18659485,0.1960596,0.0008882819509506226,0.0022561294722557067,0.0009279251098632812,0.002254962921142578
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,gpu_a100,1,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_1/profiling_job.sh,1,0.32512784,0.111662,0.19606224,0.0008919713354110718,0.0023059442806243895,0.0009303092956542969,0.002302885055541992
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,gpu_a100,2,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_2/profiling_job.sh,1,0.32512311,0.18658426,0.19606388,0.0008868409466743469,0.002250283899307251,0.0009253025054931641,0.002244710922241211
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,gpu_a100,3,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_3/profiling_job.sh,1,0.1116378,0.1116656,0.19607022,0.0009087834548950196,0.0022864116287231446,0.0009493827819824219,0.0022881031036376953
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,gpu_a100,4,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_4/profiling_job.sh,1,0.3251268,0.18658996,0.19605845,0.0008923315238952637,0.0022633621191978453,0.0009315013885498047,0.0022602081298828125
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,gpu_a100,5,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_5/profiling_job.sh,1,0.32511683,0.1865735,0.19605652,0.0008940327048301697,0.0022866761374473574,0.0009334087371826172,0.0022826194763183594
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,gpu_a100,6,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_6/profiling_job.sh,1,0.32512572,0.18658832,0.19605797,0.0008883742237091064,0.002251149604320526,0.000926971435546875,0.0022478103637695312
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,gpu_a100,7,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_7/profiling_job.sh,1,0.32513166,0.18659002,0.19606688,0.0009112036943435669,0.002282409768104553,0.0009520053863525391,0.002274036407470703
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,gpu_a100,8,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_8/profiling_job.sh,1,0.32512202,0.18658371,0.19605331,0.0008890216541290283,0.0022509240460395815,0.0009279251098632812,0.002251148223876953
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,gpu_a100,9,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/gpu_a100/iteration_9/profiling_job.sh,1,0.3251215,0.18658134,0.196049,0.0008909727454185486,0.002275179064273834,0.0009295940399169922,0.002268075942993164
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,cpu,0,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_0/profiling_job.sh,1,0.32512439,0.1865747,0.19601629,0.0011358399796485901,0.017695794508457183,0.0011477470397949219,0.017650842666625977
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,cpu,1,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_1/profiling_job.sh,1,0.32512439,0.1865747,0.19601629,0.0011350669598579406,0.01776766655445099,0.0011484622955322266,0.017723798751831055
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,cpu,2,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_2/profiling_job.sh,1,0.32512439,0.1865747,0.19601629,0.0011236753606796266,0.017694325966835022,0.001132965087890625,0.01764845848083496
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,cpu,3,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_3/profiling_job.sh,1,0.32512439,0.1865747,0.19601629,0.001140146689414978,0.01773759337902069,0.0011510848999023438,0.017691612243652344
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,cpu,4,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_4/profiling_job.sh,1,0.32512439,0.1865747,0.19601629,0.0011248089909553529,0.017594521305561064,0.0011403560638427734,0.01754903793334961
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,cpu,5,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_5/profiling_job.sh,1,0.32512439,0.1865747,0.19601629,0.001145264573097229,0.01784264113664627,0.00115966796875,0.017798542976379395
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,cpu,6,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_6/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_6/profiling_job.sh,1,0.32512439,0.1865747,0.19601629,0.0011179471659660339,0.01768400194644928,0.0011298656463623047,0.017639875411987305
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,cpu,7,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_7/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_7/profiling_job.sh,1,0.32512439,0.1865747,0.19601629,0.0011114608359336852,0.017694342811107634,0.001123666763305664,0.017647743225097656
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,cpu,8,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_8/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_8/profiling_job.sh,1,0.32512439,0.1865747,0.19601629,0.0011480648279190064,0.01780122449874878,0.0011601448059082031,0.017754316329956055
schnet,11_26_39__23_12_2024,aflow,dynamic,True,32,cpu,9,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_9/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/32/cpu/iteration_9/profiling_job.sh,1,0.32512439,0.1865747,0.19601629,0.0011236208510398864,0.017581785860061646,0.0011370182037353516,0.01753520965576172
schnet,11_26_39__23_12_2024,aflow,dynamic,True,64,gpu_a100,0,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/64/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/64/gpu_a100/iteration_0/profiling_job.sh,1,0.21522131,0.21396884,0.21780954,0.0015908043575286865,0.0030053163957595827,0.001623392105102539,0.002997875213623047
schnet,11_26_39__23_12_2024,aflow,dynamic,True,64,gpu_a100,1,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/64/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/64/gpu_a100/iteration_1/profiling_job.sh,1,0.21522703,0.21389917,0.21774046,0.0015646294522285462,0.002980602345466614,0.0015974044799804688,0.002972841262817383
schnet,11_26_39__23_12_2024,aflow,dynamic,True,64,gpu_a100,2,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/64/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/64/gpu_a100/iteration_2/profiling_job.sh,1,0.21555098,0.21396158,0.21783329,0.001582627522945404,0.0029849523878097534,0.0016155242919921875,0.002976655960083008
schnet,11_26_39__23_12_2024,aflow,dynamic,True,64,gpu_a100,3,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/64/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/64/gpu_a100/iteration_3/profiling_job.sh,1,0.21513766,0.21387517,0.2178009,0.001567545177936554,0.002986780807971954,0.0015993118286132812,0.0029773712158203125
schnet,11_26_39__23_12_2024,aflow,dynamic,True,64,gpu_a100,4,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/64/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/64/gpu_a100/iteration_4/profiling_job.sh,1,0.21551846,0.121322,0.21784395,0.0015958210110664367,0.003139429805278778,0.0016281604766845703,0.003026723861694336
schnet,11_26_39__23_12_2024,aflow,dynamic,True,64,gpu_a100,5,True,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/64/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_both_models_both_datasets_100k_steps_21_3_2024/profiling_experiments/schnet/aflow/dynamic/round_True/64/gpu_a100/iteration_5/profiling_job.sh,1,0.21512356,0.21380771,0.21775312,0.0015780596733093262,0.003077811336517334,0.0016090869903564453,0.0030210018157958984
